what,kind,bundleId,bundleVersion,description,time
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671563253
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338671570074
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671570248
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671570326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1338671574993
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1338671577150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338671580213
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338671583263
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671583437
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671583483
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671587662
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671587663
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671588770
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671588770
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671590253
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671590253
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671591349
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671591350
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671593255
closed,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671593256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671595006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1338671613944
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338671616803
opened,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671616992
activated,editor,com.aptana.editor.erb,3.0.3.1319153036,"com.aptana.editor.erb.html",1338671617062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1338671628070
activated,editor,org.eclipse.dltk.ruby.ui,0.95.0.v20080617-1812,"org.eclipse.dltk.ruby.ui.editor.RubyEditor",1338671630558
